Datetime,DatetimeEpoch,Tempmax,Tempmin,Temp,Feelslikemax,Feelslikemin,Feelslike,Dew,Humidity,Precip,Precipprob,Precipcover,Preciptype,Snow,Snowdepth,Windgust,Windspeed,Winddir,Pressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Sunrise,SunriseEpoch,Sunset,SunsetEpoch,Moonphase,Conditions,Icon,Stations,Source
2011-04-13,1302627600,33.2,23.0,27.5,36.1,23.0,28.8,21.0,69.98,0.0,,0.0,,,,,20.5,116.9,1010.7,44.4,10.1,,,05:43:40,1302648220,18:04:14,1302692654,0.36,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-04-14,1302714000,35.4,23.0,27.9,37.6,23.0,29.3,21.5,70.93,0.0,,0.0,,,,,20.5,106.5,1009.1,39.0,10.4,,,05:43:07,1302734587,18:04:16,1302779056,0.41,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-04-15,1302800400,33.1,26.0,28.4,38.1,26.0,30.7,22.6,71.41,0.0,,0.0,,,,,22.3,142.5,1008.8,44.4,10.4,,,05:42:36,1302820956,18:04:18,1302865458,0.45,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-04-16,1302886800,34.2,24.0,28.7,39.5,24.0,31.2,23.3,74.81,0.0,,0.0,,,,,24.1,139.3,1009.4,38.0,10.4,,,05:42:04,1302907324,18:04:20,1302951860,0.48,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-04-17,1302973200,34.7,26.0,29.1,40.2,26.0,31.8,23.4,73.61,0.0,,0.0,,,,,17.6,147.0,1009.0,43.4,10.7,,,05:41:33,1302993693,18:04:23,1303038263,0.5,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-04-18,1303059600,36.1,26.0,29.0,41.5,26.0,32.4,23.9,75.84,6.1,,4.35,,,,,22.3,180.5,1007.4,47.9,10.2,,,05:41:02,1303080062,18:04:26,1303124666,0.5,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-04-19,1303146000,32.0,22.1,26.3,37.9,22.1,28.2,23.4,85.22,73.4,,8.33,,,,,16.6,124.3,1008.7,81.8,9.1,,,05:40:32,1303166432,18:04:30,1303211070,0.52,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-04-20,1303232400,33.2,24.0,27.9,37.6,24.0,29.7,23.5,78.62,1.0,,4.17,,,,38.9,18.4,120.5,1009.5,68.0,9.9,,,05:40:03,1303252803,18:04:34,1303297474,0.54,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-04-21,1303318800,33.7,24.0,28.1,35.6,24.0,29.4,22.0,72.2,0.0,,0.0,,,,,24.1,132.6,1010.1,40.0,10.6,,,05:39:34,1303339174,18:04:38,1303383878,0.58,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-04-22,1303405200,32.1,24.0,27.8,36.8,24.0,30.0,22.9,76.2,0.0,,0.0,,,,,14.8,134.8,1009.3,40.8,10.6,,,05:39:05,1303425545,18:04:42,1303470282,0.63,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-04-23,1303491600,33.2,24.0,27.9,37.0,24.0,30.1,22.9,75.98,4.1,,4.17,,,,,22.7,126.8,1008.4,54.2,10.1,,,05:38:37,1303511917,18:04:47,1303556687,0.67,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-04-24,1303578000,33.3,25.0,28.5,37.7,25.0,31.0,22.6,71.24,0.0,,0.0,,,,,17.6,110.3,1008.7,57.5,10.4,,,05:38:09,1303598289,18:04:52,1303643092,0.72,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-04-25,1303664400,34.1,26.0,28.9,37.8,26.0,31.5,22.2,68.59,4.1,,4.17,,,,,22.3,105.6,1008.5,60.0,10.0,,,05:37:43,1303684663,18:04:57,1303729497,0.77,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-04-26,1303750800,34.1,25.0,28.9,37.6,25.0,31.3,21.3,65.92,0.0,,0.0,,,,,18.4,112.4,1008.3,47.1,10.4,,,05:37:16,1303771036,18:05:03,1303815903,0.82,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-04-27,1303837200,33.0,26.0,28.9,38.1,26.0,31.8,23.1,72.44,0.0,,0.0,,,,,17.1,140.2,1007.6,47.9,10.3,,,05:36:51,1303857411,18:05:09,1303902309,0.87,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-04-28,1303923600,33.3,26.0,28.9,39.2,26.0,32.2,23.6,74.37,0.0,,0.0,,,,,20.5,131.4,1006.4,45.4,10.4,,,05:36:26,1303943786,18:05:15,1303988715,0.91,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-04-29,1304010000,33.2,26.0,28.5,38.5,26.0,31.7,23.7,76.07,15.0,,4.35,,,,,27.7,120.9,1007.7,53.0,10.2,,,05:36:01,1304030161,18:05:22,1304075122,0.94,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-04-30,1304096400,35.0,26.0,29.5,40.6,26.0,33.1,23.5,71.62,0.0,,0.0,,,,,23.4,117.3,1008.4,46.2,10.4,,,05:35:38,1304116538,18:05:29,1304161529,0.97,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-05-01,1304182800,34.0,26.0,28.9,39.3,26.0,33.1,24.2,76.62,1.0,,4.17,,,,,18.4,132.2,1009.0,62.0,10.3,,,05:35:15,1304202915,18:05:37,1304247937,0.99,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-05-02,1304269200,34.1,25.0,28.7,40.8,25.0,32.8,24.7,80.07,0.0,,0.0,,,,,24.1,172.7,1008.1,62.6,10.2,,,05:34:52,1304289292,18:05:45,1304334345,1.0,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-05-03,1304355600,33.1,24.0,28.5,40.7,24.0,32.3,24.1,78.3,0.0,,0.0,,,,,14.8,167.8,1007.2,69.8,9.2,,,05:34:31,1304375671,18:05:53,1304420753,0.0,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-05-04,1304442000,33.0,27.0,29.4,39.2,30.1,33.9,24.0,73.7,1.0,,4.55,,,,,19.2,135.7,1007.6,56.1,10.1,,,05:34:10,1304462050,18:06:02,1304507162,0.01,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-05-05,1304528400,34.1,26.0,28.7,39.4,26.0,32.2,24.0,77.01,17.0,,4.55,,,,,22.3,115.5,1008.3,59.3,35.6,,,05:33:49,1304548429,18:06:11,1304593571,0.02,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-05-06,1304614800,34.0,26.0,29.2,39.3,26.0,32.8,23.8,74.29,0.0,,0.0,,,,,17.6,136.1,1008.3,51.8,10.4,,,05:33:30,1304634810,18:06:20,1304679980,0.05,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-05-07,1304701200,34.0,26.0,28.5,39.3,26.0,32.3,24.5,80.23,2.0,,4.17,,,,,27.7,163.6,1007.5,60.0,10.0,,,05:33:11,1304721191,18:06:30,1304766390,0.08,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-05-08,1304787600,35.2,25.0,29.6,40.9,25.0,33.2,24.3,75.67,0.0,,0.0,,,,,18.4,202.5,1006.8,51.7,10.3,,,05:32:53,1304807573,18:06:40,1304852800,0.13,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-05-09,1304874000,35.0,26.0,29.9,41.9,26.0,34.8,24.7,75.32,0.0,,0.0,,,,,18.4,255.7,1007.4,52.1,10.4,,,05:32:36,1304893956,18:06:51,1304939211,0.18,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-05-10,1304960400,34.0,26.0,28.8,40.6,26.0,32.7,24.2,77.34,0.0,,0.0,,,,,22.3,238.7,1008.4,63.9,10.2,,,05:32:20,1304980340,18:07:02,1305025622,0.23,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-05-11,1305046800,34.0,27.0,29.0,41.9,30.1,34.0,24.9,79.61,0.0,,0.0,,,,,31.3,214.1,1007.2,58.8,10.3,,,05:32:04,1305066724,18:07:13,1305112033,0.28,Partially cloudy,wind,"['48900099999', 'VVTS']",obs
2011-05-12,1305133200,34.0,26.0,27.6,39.3,26.0,29.7,24.6,84.61,8.9,,4.17,,,,,25.9,205.9,1007.5,59.9,10.1,,,05:31:49,1305153109,18:07:25,1305198445,0.34,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-05-13,1305219600,34.3,25.1,28.2,41.4,25.1,31.5,24.7,82.59,0.0,,0.0,,,,,25.9,181.5,1007.7,59.5,10.4,,,05:31:35,1305239495,18:07:37,1305284857,0.39,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-05-14,1305306000,31.6,7.0,26.5,38.7,5.1,29.2,24.3,86.86,1.0,,4.17,,,,,20.5,152.1,1008.7,78.0,10.2,,,05:31:22,1305325882,18:07:49,1305371269,0.44,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-05-15,1305392400,33.6,23.0,27.9,38.9,23.0,31.0,24.0,80.58,38.1,,9.09,,,,,20.5,136.1,1011.0,53.3,9.9,,,05:31:09,1305412269,18:08:01,1305457681,0.47,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-05-16,1305478800,32.2,24.0,27.8,37.9,24.0,31.0,24.6,84.36,7.9,,4.35,,,,,14.8,137.0,1011.6,48.2,9.0,,,05:30:57,1305498657,18:08:14,1305544094,0.49,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-05-17,1305565200,34.0,25.0,28.9,40.6,25.0,33.2,25.1,81.64,0.0,,0.0,,,,,19.6,149.9,1009.7,55.4,9.4,,,05:30:46,1305585046,18:08:28,1305630508,0.5,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-05-18,1305651600,32.0,24.0,26.7,37.9,24.0,28.5,24.8,90.55,14.0,,8.33,,,,,24.1,211.0,1009.5,63.2,9.1,,,05:30:36,1305671436,18:08:41,1305716921,0.51,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-05-19,1305738000,34.0,23.0,27.6,39.3,23.0,30.1,23.7,81.19,0.0,,0.0,,,,,16.6,193.7,1009.3,50.8,9.7,,,05:30:27,1305757827,18:08:55,1305803335,0.53,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-05-20,1305824400,34.0,23.0,28.4,39.5,23.0,31.4,24.2,80.12,0.0,,0.0,,,,,20.5,192.4,1008.2,60.9,10.3,,,05:30:19,1305844219,18:09:10,1305889750,0.56,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-05-21,1305910800,35.0,25.9,29.4,41.9,25.9,33.5,24.7,77.46,11.9,,4.17,,,,35.3,18.4,226.3,1007.2,51.3,10.4,,,05:30:11,1305930611,18:09:24,1305976164,0.6,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-05-22,1305997200,34.1,26.0,30.0,40.6,26.0,34.4,24.2,72.81,0.0,,0.0,,,,,20.5,228.4,1007.3,51.4,10.4,,,05:30:04,1306017004,18:09:39,1306062579,0.65,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-05-23,1306083600,33.0,26.0,29.2,40.1,26.0,33.9,24.7,77.6,0.0,,0.0,,,,,19.2,206.8,1007.2,50.3,10.3,,,05:29:58,1306103398,18:09:54,1306148994,0.69,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-05-24,1306170000,34.0,26.0,29.5,41.6,26.0,34.4,24.6,76.33,1.0,,4.17,,,,,19.2,198.8,1006.7,54.4,10.3,,,05:29:53,1306189793,18:10:09,1306235409,0.74,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-05-25,1306256400,31.2,25.0,28.0,39.1,25.0,32.0,24.7,83.05,0.0,,0.0,,,,,16.6,166.3,1006.5,63.6,10.0,,,05:29:48,1306276188,18:10:24,1306321824,0.79,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-05-26,1306342800,31.1,24.0,26.7,39.1,24.0,29.3,24.3,87.11,15.0,,8.33,,,,,14.8,202.4,1007.1,74.9,9.2,,,05:29:45,1306362585,18:10:40,1306408240,0.84,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-05-27,1306429200,31.0,26.0,27.3,39.1,26.0,29.8,25.0,87.87,0.0,,0.0,,,,,16.6,146.2,1006.4,71.4,9.9,,,05:29:42,1306448982,18:10:56,1306494656,0.88,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-05-28,1306515600,33.6,22.8,27.0,40.6,22.8,29.6,24.8,89.09,31.0,,4.17,,,,,20.5,159.6,1006.7,68.8,9.8,,,05:29:40,1306535380,18:11:12,1306581072,0.92,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-05-29,1306602000,31.2,22.0,25.3,39.5,22.0,27.1,24.6,95.95,19.0,,8.33,,,,,14.8,191.1,1008.2,83.2,7.8,,,05:29:38,1306621778,18:11:28,1306667488,0.95,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-05-30,1306688400,31.1,22.0,25.6,37.7,22.0,27.5,23.5,89.52,7.1,,8.7,,,,,29.5,236.9,1008.8,89.4,9.7,,,05:29:38,1306708178,18:11:44,1306753904,0.98,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-05-31,1306774800,33.0,23.0,26.3,39.2,23.0,27.8,23.9,87.38,1.0,,4.17,,,,,26.9,159.8,1007.8,79.8,9.5,,,05:29:38,1306794578,18:12:00,1306840320,1.0,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-06-01,1306861200,31.0,24.0,26.6,36.5,24.0,27.9,24.2,87.83,14.0,,4.17,,,,,13.0,175.3,1007.3,68.3,9.6,,,05:29:39,1306880979,18:12:17,1306926737,1.0,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-06-02,1306947600,33.0,23.1,27.7,39.2,23.1,30.6,24.0,81.63,0.0,,0.0,,,,,20.5,189.1,1008.0,64.9,10.2,,,05:29:40,1306967380,18:12:33,1307013153,0.0,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-06-03,1307034000,33.0,26.0,28.7,39.0,26.0,32.0,24.5,79.5,0.0,,0.0,,,,,17.6,180.9,1008.3,56.4,10.3,,,05:29:43,1307053783,18:12:50,1307099570,0.01,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-06-04,1307120400,34.0,25.0,29.0,40.6,25.0,33.3,25.1,81.02,8.9,,4.17,,,,,22.3,158.4,1007.2,63.3,10.2,,,05:29:46,1307140186,18:13:06,1307185986,0.04,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-06-05,1307206800,33.0,24.0,27.0,39.2,24.0,29.1,24.2,85.85,2.0,,4.17,,,,57.2,22.1,183.3,1008.1,73.1,9.4,,,05:29:50,1307226590,18:13:23,1307272403,0.07,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-06-06,1307293200,31.3,24.0,26.5,37.3,24.0,28.3,24.0,87.42,8.9,,4.17,,,,,22.3,220.8,1008.9,73.8,9.3,,,05:29:54,1307312994,18:13:40,1307358820,0.11,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-06-07,1307379600,32.7,24.0,27.3,39.0,24.0,29.5,24.3,84.78,9.2,,8.33,,,,,16.6,220.4,1008.6,76.1,9.2,,,05:29:59,1307399399,18:13:56,1307445236,0.16,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-06-08,1307466000,34.0,24.0,28.7,40.6,24.0,31.9,23.6,75.98,0.0,,0.0,,,,,25.9,237.4,1007.6,60.5,51.3,,,05:30:05,1307485805,18:14:12,1307531652,0.22,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-06-09,1307552400,32.0,24.0,27.9,39.2,24.0,31.3,24.1,80.76,0.0,,0.0,,,,,27.4,177.2,1007.0,67.8,9.9,,,05:30:12,1307572212,18:14:29,1307618069,0.27,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-06-10,1307638800,33.0,26.0,28.5,39.2,26.0,31.8,24.1,78.48,0.0,,0.0,,,,,22.3,228.9,1006.7,74.6,10.1,,,05:30:19,1307658619,18:14:45,1307704485,0.33,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-06-11,1307725200,33.1,23.0,28.0,38.3,23.0,30.1,22.7,74.93,17.0,,4.55,,,,,27.3,261.1,1007.4,73.3,10.1,,,05:30:26,1307745026,18:15:01,1307790901,0.38,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-06-12,1307811600,31.2,24.0,26.7,37.0,24.0,28.4,23.1,81.46,5.1,,4.35,,,,,21.3,248.5,1008.4,69.3,10.4,,,05:30:35,1307831435,18:15:17,1307877317,0.43,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-06-13,1307898000,32.2,23.0,26.4,36.8,23.0,28.0,22.5,80.92,5.1,,4.35,,,,55.4,37.1,230.7,1008.4,78.2,10.3,,,05:30:43,1307917843,18:15:33,1307963733,0.46,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-06-14,1307984400,30.8,23.0,25.9,36.1,23.0,27.3,23.1,86.02,4.1,,4.17,,,,,16.2,244.0,1009.1,78.6,9.7,,,05:30:53,1308004253,18:15:48,1308050148,0.49,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-06-15,1308070800,33.2,22.0,27.0,37.9,22.0,29.2,22.7,79.38,3.0,,4.17,,,,,24.1,229.3,1008.4,72.6,10.0,,,05:31:03,1308090663,18:16:04,1308136564,0.5,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-06-16,1308157200,32.0,23.0,27.6,37.9,23.0,30.3,23.4,79.21,15.0,,4.55,,,,,25.9,252.5,1007.6,72.8,10.4,,,05:31:13,1308177073,18:16:19,1308222979,0.51,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-06-17,1308243600,31.1,23.0,26.1,39.3,23.0,27.7,24.3,90.02,0.0,,0.0,,,,,30.0,222.7,1007.2,84.8,9.6,,,05:31:24,1308263484,18:16:33,1308309393,0.52,Overcast,cloudy,"['48900099999', 'VVTS']",obs
2011-06-18,1308330000,31.0,23.0,25.8,36.5,23.0,27.2,23.7,88.76,12.9,,8.33,,,,,33.5,227.3,1006.4,76.7,10.2,,,05:31:35,1308349895,18:16:48,1308395808,0.54,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-06-19,1308416400,31.0,24.0,27.1,36.5,24.0,29.1,22.7,77.93,1.0,,4.55,,,,,24.1,239.5,1005.9,78.2,10.4,,,05:31:47,1308436307,18:17:02,1308482222,0.57,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-06-20,1308502800,31.9,23.0,27.3,36.8,23.0,29.5,23.0,78.17,0.0,,0.0,,,,,28.8,241.0,1006.9,81.2,10.4,,,05:31:59,1308522719,18:17:16,1308568636,0.62,Overcast,cloudy,"['48900099999', 'VVTS']",obs
2011-06-21,1308589200,31.2,24.0,27.2,37.9,24.0,29.6,24.3,85.13,17.0,,4.17,,,,,24.1,235.6,1006.4,79.9,9.9,,,05:32:12,1308609132,18:17:29,1308655049,0.66,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-06-22,1308675600,31.0,24.0,27.3,37.7,24.0,29.4,24.3,84.99,3.0,,4.17,,,,,27.7,235.3,1004.6,73.4,10.2,,,05:32:25,1308695545,18:17:42,1308741462,0.71,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-06-23,1308762000,32.0,26.0,27.5,39.2,26.0,30.2,24.2,82.56,3.0,,4.17,,,,,27.7,230.0,1003.6,89.0,10.3,,,05:32:38,1308781958,18:17:54,1308827874,0.75,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-06-24,1308848400,32.1,25.0,28.3,37.6,25.0,31.1,23.7,77.06,0.0,,0.0,,,,,35.3,228.3,1003.7,68.4,10.4,,,05:32:51,1308868371,18:18:06,1308914286,0.8,Partially cloudy,wind,"['48900099999', 'VVTS']",obs
2011-06-25,1308934800,33.0,25.0,28.7,38.1,25.0,31.2,23.0,73.04,0.0,,0.0,,,,,31.3,221.2,1005.3,45.3,10.4,,,05:33:05,1308954785,18:18:18,1309000698,0.85,Partially cloudy,wind,"['48900099999', 'VVTS']",obs
2011-06-26,1309021200,33.1,25.0,27.6,39.2,25.0,29.5,23.5,79.36,6.1,,4.17,,,,,19.2,216.2,1007.5,58.7,10.1,,,05:33:20,1309041200,18:18:29,1309087109,0.89,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-06-27,1309107600,33.6,24.0,27.8,39.2,24.0,30.2,24.2,82.32,18.0,,4.17,,,,,20.5,208.4,1007.6,65.6,9.7,,,05:33:34,1309127614,18:18:40,1309173520,0.93,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-06-28,1309194000,34.0,25.0,28.0,40.6,25.0,30.4,24.2,81.09,1.5,,8.33,,,,,28.2,228.1,1007.1,72.0,9.7,,,05:33:49,1309214029,18:18:50,1309259930,0.96,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-06-29,1309280400,34.0,25.0,27.7,40.6,25.0,30.0,24.2,82.35,2.0,,8.33,,,,,20.5,215.1,1008.2,79.3,10.1,,,05:34:03,1309300443,18:18:59,1309346339,0.99,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-06-30,1309366800,33.0,23.0,26.6,38.1,23.0,28.4,23.2,83.55,39.1,,4.35,,,,48.2,29.5,153.8,1008.8,76.2,8.3,,,05:34:18,1309386858,18:19:08,1309432748,1.0,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-07-01,1309453200,31.0,23.0,26.1,35.5,23.0,27.5,23.5,86.67,0.0,,0.0,,,,,24.1,175.6,1009.3,84.9,74.5,,,05:34:34,1309473274,18:19:16,1309519156,0.0,Overcast,cloudy,"['48900099999', 'VVTS']",obs
2011-07-02,1309539600,32.1,23.0,26.7,38.0,23.0,29.0,23.2,82.52,7.1,,4.55,,,,,27.7,208.9,1008.6,58.9,9.4,,,05:34:49,1309559689,18:19:24,1309605564,0.01,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-07-03,1309626000,33.0,24.0,28.1,38.1,24.0,30.7,23.5,78.0,0.0,,0.0,,,,,22.3,242.7,1008.7,56.3,9.9,,,05:35:04,1309646104,18:19:31,1309691971,0.03,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-07-04,1309712400,33.4,22.0,27.1,39.2,22.0,29.3,23.8,83.94,5.0,,8.7,,,,,17.8,174.6,1008.9,63.0,8.1,,,05:35:20,1309732520,18:19:37,1309778377,0.06,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-07-05,1309798800,32.4,22.0,26.3,37.4,22.0,28.2,22.5,81.18,5.1,,4.35,,,,,21.3,239.7,1009.2,84.0,9.7,,,05:35:35,1309818935,18:19:43,1309864783,0.1,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-07-06,1309885200,32.0,23.0,25.8,37.9,23.0,27.4,23.3,87.68,24.9,,8.33,,,,,27.7,178.4,1008.0,74.6,8.7,,,05:35:51,1309905351,18:19:48,1309951188,0.15,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-07-07,1309971600,33.7,24.0,27.8,40.2,24.0,30.9,24.2,82.6,9.9,,4.17,,,,,35.3,207.0,1007.5,68.0,9.3,,,05:36:06,1309991766,18:19:52,1310037592,0.21,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-07-08,1310058000,33.1,25.0,28.2,39.4,25.0,31.5,24.1,79.51,2.0,,4.17,,,,,27.7,228.7,1007.6,68.3,10.1,,,05:36:22,1310078182,18:19:56,1310123996,0.26,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-07-09,1310144400,31.0,25.0,27.0,36.5,25.0,28.9,23.8,83.19,6.1,,4.17,,,,,24.9,227.1,1006.8,62.9,10.1,,,05:36:37,1310164597,18:19:59,1310210399,0.32,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-07-10,1310230800,32.0,25.0,26.8,37.9,25.0,28.9,24.0,84.87,13.0,,4.35,,,,,34.9,224.7,1005.7,69.8,30.7,,,05:36:53,1310251013,18:20:01,1310296801,0.37,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-07-11,1310317200,32.0,24.0,27.6,37.9,24.0,30.7,24.3,83.2,0.0,,0.0,,,,,21.6,226.0,1005.1,81.5,10.1,,,05:37:08,1310337428,18:20:02,1310383202,0.42,Overcast,cloudy,"['48900099999', 'VVTS']",obs
2011-07-12,1310403600,32.0,22.0,26.4,39.1,22.0,28.7,24.0,87.28,13.0,,4.17,,,,,22.3,219.1,1005.7,69.8,9.4,,,05:37:23,1310423843,18:20:03,1310469603,0.46,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-07-13,1310490000,31.0,23.4,26.0,39.1,23.4,27.5,24.0,89.21,14.5,,8.33,,,,,26.3,173.3,1006.7,79.3,9.2,,,05:37:39,1310510259,18:20:03,1310556003,0.48,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-07-14,1310576400,29.6,24.0,26.0,35.2,24.0,27.2,24.2,90.26,7.9,,4.35,,,,,21.3,215.9,1007.2,81.1,9.6,,,05:37:54,1310596674,18:20:02,1310642402,0.5,"Rain, Overcast",rain,"['48900099999', 'VVTS']",obs
2011-07-15,1310662800,32.1,23.0,27.5,37.4,23.0,30.1,23.2,78.73,0.0,,0.0,,,,,32.4,267.3,1007.7,66.7,10.4,,,05:38:08,1310683088,18:20:00,1310728800,0.5,Partially cloudy,wind,"['48900099999', 'VVTS']",obs
2011-07-16,1310749200,33.0,25.0,28.7,38.1,25.0,31.5,23.3,73.61,0.0,,0.0,,,,,23.1,224.6,1007.7,48.1,10.4,,,05:38:23,1310769503,18:19:57,1310815197,0.51,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
2011-07-17,1310835600,32.0,25.0,27.9,37.9,25.0,30.6,23.6,78.51,1.0,,4.17,,,,,27.7,225.9,1007.5,52.1,10.4,,,05:38:37,1310855917,18:19:54,1310901594,0.53,"Rain, Partially cloudy",rain,"['48900099999', 'VVTS']",obs
2011-07-18,1310922000,32.3,25.0,28.1,37.9,25.0,30.7,23.5,77.03,0.5,,4.17,,,,,25.9,237.9,1007.4,50.9,10.3,,,05:38:52,1310942332,18:19:49,1310987989,0.55,"Rain, Partially cloudy",cloudy,"['48900099999', 'VVTS']",obs
2011-07-19,1311008400,33.0,25.4,28.9,39.3,25.4,32.4,23.9,75.56,0.0,,0.0,,,,,22.3,232.6,1006.9,56.8,10.4,,,05:39:06,1311028746,18:19:44,1311074384,0.59,Partially cloudy,partly-cloudy-day,"['48900099999', 'VVTS']",obs
